"","x"
"806","Tb927.1.2750"
"807","Tb927.1.2760"
"808","Tb927.1.2770"
"809","Tb927.1.2970"
"810","Tb927.1.2980"
"811","Tb927.1.2990"
"812","Tb927.1.3040"
"813","Tb927.1.3050"
"814","Tb927.1.3080"
"815","Tb927.1.3200"
"816","Tb927.1.3210"
"817","Tb927.1.3260"
"818","Tb927.1.3270"
"819","Tb927.1.3310"
"820","Tb927.1.3390"
"821","Tb927.1.3450"
"822","Tb927.1.3510"
"823","Tb927.1.3530"
"824","Tb927.1.3560"
"825","Tb927.1.3630"
"826","Tb927.1.3770"
"827","Tb927.1.3840"
"828","Tb927.1.3850"
"829","Tb927.1.3860"
"830","Tb927.1.3900"
"831","Tb927.1.3910"
"832","Tb927.1.3930"
"833","Tb927.1.3940"
"834","Tb927.1.4010"
"835","Tb927.1.4050"
"836","Tb927.1.4090"
"837","Tb927.1.4120"
"838","Tb927.1.4130"
"839","Tb927.1.4180"
"840","Tb927.1.4210"
"841","Tb927.1.4230"
"842","Tb927.1.4350"
"843","Tb927.1.4370"
"844","Tb927.1.4400"
"845","Tb927.1.4420"
"846","Tb927.1.4460"
"847","Tb927.1.4490"
"848","Tb927.1.4520"
"849","Tb927.1.4600"
"850","Tb927.1.4700"
"851","Tb927.1.4710"
"852","Tb927.1.4720"
"853","Tb927.1.4740"
"854","Tb927.1.4750"
"855","Tb927.1.4810"
"856","Tb927.1.5000"
"857","Tb927.1.5050"
"858","Tb927.1.5100"
"859","Tb927.1.5140"
"860","Tb927.1.5170"
"861","Tb927.1.5200"
"862","Tb927.2.100"
"863","Tb927.2.200"
"864","Tb927.2.240"
"865","Tb927.2.270"
"866","Tb927.2.280"
"867","Tb927.2.340"
"868","Tb927.2.380"
"869","Tb927.2.450"
"870","Tb927.2.470"
"871","Tb927.2.480"
"872","Tb927.2.510"
"873","Tb927.2.560"
"874","Tb927.2.690"
"875","Tb927.2.980"
"876","Tb927.2.1050"
"877","Tb927.2.1060"
"878","Tb927.2.1080"
"879","Tb927.2.1100"
"880","Tb927.2.1110"
"881","Tb927.2.1120"
"882","Tb927.2.1140"
"883","Tb927.2.1160"
"884","Tb927.2.1170"
"885","Tb927.2.1180"
"886","Tb927.2.1210"
"887","Tb927.2.1330"
"888","Tb927.2.1380"
"889","Tb927.2.1470"
"890","Tb927.2.1720"
"891","Tb927.2.1730"
"892","Tb927.2.1740"
"893","Tb927.2.1760"
"894","Tb927.2.1800"
"895","Tb927.2.1810"
"896","Tb927.2.1820"
"897","Tb927.2.1850"
"898","Tb927.2.1890"
"899","Tb927.2.1920"
"900","Tb927.2.2020"
"901","Tb927.2.2029"
"902","Tb927.2.2060"
"903","Tb927.2.2090"
"904","Tb927.2.2180"
"905","Tb927.2.2230"
"906","Tb927.2.2240"
"907","Tb927.2.2260"
"908","Tb927.2.2340"
"909","Tb927.2.2360"
"910","Tb927.2.2380"
"911","Tb927.2.2400"
"912","Tb927.2.2410"
"913","Tb927.2.2460"
"914","Tb927.2.2540"
"915","Tb927.2.2550"
"916","Tb927.2.2570"
"917","Tb927.2.2900"
"918","Tb927.2.2950"
"919","Tb927.2.2970"
"920","Tb927.2.2990"
"921","Tb927.2.3030"
"922","Tb927.2.3080"
"923","Tb927.2.3180"
"924","Tb927.2.3190"
"925","Tb927.2.3270"
"926","Tb927.2.3310"
"927","Tb927.2.3320"
"928","Tb927.2.3330"
"929","Tb927.2.3340"
"930","Tb927.2.3480"
"931","Tb927.2.3660"
"932","Tb927.2.3750"
"933","Tb927.2.3780"
"934","Tb927.2.3930"
"935","Tb927.2.3960"
"936","Tb927.2.4000"
"937","Tb927.2.4020"
"938","Tb927.2.4060"
"939","Tb927.2.4110"
"940","Tb927.2.4230"
"941","Tb927.2.4340"
"942","Tb927.2.4370"
"943","Tb927.2.4390"
"944","Tb927.2.4400"
"945","Tb927.2.4445"
"946","Tb927.2.4520"
"947","Tb927.2.4530"
"948","Tb927.2.4540"
"949","Tb927.2.4550"
"950","Tb927.2.4580"
"951","Tb927.2.4650"
"952","Tb927.2.4670"
"953","Tb927.2.4680"
"954","Tb927.2.4700"
"955","Tb927.2.4720"
"956","Tb927.2.4760"
"957","Tb927.2.4780"
"958","Tb927.2.4810"
"959","Tb927.2.4830"
"960","Tb927.2.4840"
"961","Tb927.2.4850"
"962","Tb927.2.4920"
"963","Tb927.2.4930"
"964","Tb927.2.4950"
"965","Tb927.2.4970"
"966","Tb927.2.5000"
"967","Tb927.2.5010"
"968","Tb927.2.5050"
"969","Tb927.2.5070"
"970","Tb927.2.5080"
"971","Tb927.2.5120"
"972","Tb927.2.5140"
"973","Tb927.2.5160"
"974","Tb927.2.5180"
"975","Tb927.2.5200"
"976","Tb927.2.5220"
"977","Tb927.2.5230"
"978","Tb927.2.5240"
"979","Tb927.2.5260"
"980","Tb927.2.5270"
"981","Tb927.2.5280"
"982","Tb927.2.5320"
"983","Tb927.2.5350"
"984","Tb927.2.5384"
"985","Tb927.2.5410"
"986","Tb927.2.5820"
"987","Tb927.2.5830"
"988","Tb927.2.5900"
"989","Tb927.2.5910"
"990","Tb927.2.5930"
"991","Tb927.2.6100"
"992","Tb927.2.6130"
"993","Tb927.3.510"
"994","Tb927.3.580"
"995","Tb927.3.590"
"996","Tb927.3.620"
"997","Tb927.3.630"
"998","Tb927.3.640"
"999","Tb927.3.670"
"1000","Tb927.3.690"
"1001","Tb927.3.700"
"1002","Tb927.3.730"
"1003","Tb927.3.740"
"1004","Tb927.3.790"
"1005","Tb927.3.820"
"1006","Tb927.3.840"
