"","x"
"107","Tb927.10.6020"
"108","Tb927.10.6020"
"109","Tb927.10.8580"
"110","Tb927.10.8580"
"111","Tb927.10.8580"
"112","Tb927.10.8580"
"113","Tb927.10.9500"
"114","Tb927.10.9500"
"115","Tb927.10.9500"
"116","Tb927.10.9500"
"117","Tb927.10.9510"
"118","Tb927.10.9510"
"119","Tb927.10.9510"
"120","Tb927.10.9510"
"121","Tb927.10.9530"
"122","Tb927.10.9530"
"123","Tb927.10.9530"
"124","Tb927.10.9530"
"125","Tb927.10.9550"
"126","Tb927.10.9550"
"127","Tb927.10.9550"
"128","Tb927.10.9550"
"129","Tb927.10.9920"
"130","Tb927.10.9920"
"131","Tb927.10.9920"
"132","Tb927.10.9920"
"133","Tb927.11.11300"
"134","Tb927.11.11300"
"135","Tb927.11.11300"
"136","Tb927.11.11300"
"137","Tb927.11.14600"
"138","Tb927.11.14600"
"139","Tb927.11.14600"
"140","Tb927.11.14600"
"141","Tb927.11.14610"
"142","Tb927.11.14610"
"143","Tb927.11.14610"
"144","Tb927.11.14610"
"145","Tb927.11.14620"
"146","Tb927.11.14620"
"147","Tb927.11.14620"
"148","Tb927.11.14620"
"149","Tb927.11.1500"
"150","Tb927.11.1500"
"151","Tb927.11.1500"
"152","Tb927.11.1500"
"153","Tb927.11.15770"
"154","Tb927.11.15770"
"155","Tb927.11.15770"
"156","Tb927.11.15770"
"157","Tb927.11.2840"
"158","Tb927.11.2840"
"159","Tb927.11.2840"
"160","Tb927.11.2840"
"161","Tb927.11.3830"
"162","Tb927.11.3830"
"163","Tb927.11.3830"
"164","Tb927.11.3830"
"165","Tb927.11.4060"
"166","Tb927.11.4060"
"167","Tb927.11.4060"
"168","Tb927.11.4060"
"169","Tb927.11.4100"
"170","Tb927.11.4100"
"171","Tb927.11.4100"
"172","Tb927.11.4100"
"173","Tb927.11.4110"
"174","Tb927.11.4110"
"175","Tb927.11.4110"
"176","Tb927.11.4110"
"177","Tb927.11.4120"
"178","Tb927.11.4120"
"179","Tb927.11.4120"
"180","Tb927.11.4120"
"181","Tb927.11.6090"
"182","Tb927.11.6090"
"183","Tb927.11.6090"
"184","Tb927.11.6090"
"185","Tb927.11.6360"
"186","Tb927.11.6360"
"187","Tb927.11.6360"
"188","Tb927.11.6360"
"189","Tb927.11.8440"
"190","Tb927.11.8440"
"191","Tb927.11.8440"
"192","Tb927.11.8440"
"193","Tb927.11.8840"
"194","Tb927.11.8840"
"195","Tb927.11.8840"
"196","Tb927.11.8840"
"197","Tb927.2.1060"
"198","Tb927.2.1060"
"199","Tb927.2.1060"
"200","Tb927.2.1060"
"201","Tb927.2.1100"
"202","Tb927.2.1100"
"203","Tb927.2.1100"
"204","Tb927.2.1100"
"205","Tb927.2.1120"
"206","Tb927.2.1120"
"207","Tb927.2.1120"
"208","Tb927.2.1120"
"209","Tb927.2.1160"
"210","Tb927.2.1160"
"211","Tb927.2.1160"
"212","Tb927.2.1160"
"213","Tb927.2.1470"
"214","Tb927.2.1470"
"215","Tb927.2.1470"
"216","Tb927.2.1470"
"217","Tb927.2.200"
"218","Tb927.2.200"
"219","Tb927.2.200"
"220","Tb927.2.200"
"221","Tb927.2.2020"
"222","Tb927.2.2020"
"223","Tb927.2.2020"
"224","Tb927.2.2020"
"225","Tb927.2.2029"
"226","Tb927.2.2029"
"227","Tb927.2.2029"
"228","Tb927.2.2029"
"229","Tb927.2.240"
"230","Tb927.2.240"
"231","Tb927.2.240"
"232","Tb927.2.240"
"233","Tb927.2.3190"
"234","Tb927.2.3190"
"235","Tb927.2.3190"
"236","Tb927.2.3190"
"237","Tb927.2.3270"
"238","Tb927.2.3270"
"239","Tb927.2.3270"
"240","Tb927.2.3270"
"241","Tb927.2.3310"
"242","Tb927.2.3310"
"243","Tb927.2.3310"
"244","Tb927.2.3310"
"245","Tb927.2.3320"
"246","Tb927.2.3320"
"247","Tb927.2.3320"
"248","Tb927.2.3320"
"249","Tb927.2.3330"
"250","Tb927.2.3330"
"251","Tb927.2.3330"
"252","Tb927.2.3330"
"253","Tb927.2.3340"
"254","Tb927.2.3340"
"255","Tb927.2.3340"
"256","Tb927.2.3340"
"257","Tb927.2.340"
"258","Tb927.2.340"
"259","Tb927.2.340"
"260","Tb927.2.340"
"261","Tb927.2.3460"
"262","Tb927.2.3460"
"263","Tb927.2.3460"
"264","Tb927.2.3460"
"265","Tb927.2.5280"
"266","Tb927.2.5280"
"267","Tb927.2.5280"
"268","Tb927.2.5280"
"269","Tb927.2.5350"
"270","Tb927.2.5350"
"271","Tb927.2.5350"
"272","Tb927.2.5350"
"273","Tb927.2.660"
"274","Tb927.2.660"
"275","Tb927.2.660"
"276","Tb927.2.660"
"277","Tb927.3.1250"
"278","Tb927.3.1250"
"279","Tb927.3.1250"
"280","Tb927.3.1250"
"281","Tb927.3.1480"
"282","Tb927.3.1480"
"283","Tb927.3.1480"
"284","Tb927.3.1480"
"285","Tb927.3.1490"
"286","Tb927.3.1490"
"287","Tb927.3.1490"
"288","Tb927.3.1490"
"289","Tb927.3.1500"
"290","Tb927.3.1500"
"291","Tb927.3.1500"
"292","Tb927.3.1500"
"293","Tb927.3.2420"
"294","Tb927.3.2420"
"295","Tb927.3.2420"
"296","Tb927.3.2420"
"297","Tb927.3.510"
"298","Tb927.3.510"
"299","Tb927.3.510"
"300","Tb927.3.510"
"301","Tb927.3.5430"
"302","Tb927.3.5430"
"303","Tb927.3.5430"
"304","Tb927.3.5430"
"305","Tb927.3.5750"
"306","Tb927.3.5750"
"307","Tb927.3.5750"
"308","Tb927.3.5750"
"309","Tb927.3.580"
"310","Tb927.3.580"
"311","Tb927.3.580"
"312","Tb927.3.580"
"313","Tb927.3.5820"
"314","Tb927.3.5820"
"315","Tb927.3.5820"
"316","Tb927.3.5820"
"317","Tb927.4.240"
"318","Tb927.4.240"
"319","Tb927.4.240"
"320","Tb927.4.240"
"321","Tb927.4.250"
"322","Tb927.4.250"
"323","Tb927.4.250"
"324","Tb927.4.250"
"325","Tb927.4.260"
"326","Tb927.4.260"
"327","Tb927.4.260"
"328","Tb927.4.260"
"329","Tb927.4.270"
"330","Tb927.4.270"
"331","Tb927.4.270"
"332","Tb927.4.270"
"333","Tb927.4.300"
"334","Tb927.4.300"
"335","Tb927.4.300"
"336","Tb927.4.300"
"337","Tb927.4.4670"
"338","Tb927.4.4670"
"339","Tb927.4.4670"
"340","Tb927.4.4670"
"341","Tb927.4.470"
"342","Tb927.4.470"
"343","Tb927.4.470"
"344","Tb927.4.470"
"345","Tb927.4.4820"
"346","Tb927.4.4820"
"347","Tb927.4.4820"
"348","Tb927.4.4820"
"349","Tb927.4.5440"
"350","Tb927.4.5440"
"351","Tb927.4.5440"
"352","Tb927.4.5440"
"353","Tb927.5.120"
"354","Tb927.5.120"
"355","Tb927.5.120"
"356","Tb927.5.120"
"357","Tb927.5.1390"
"358","Tb927.5.1390"
"359","Tb927.5.1390"
"360","Tb927.5.1390"
"361","Tb927.5.1410"
"362","Tb927.5.1410"
"363","Tb927.5.1410"
"364","Tb927.5.1410"
"365","Tb927.5.150"
"366","Tb927.5.150"
"367","Tb927.5.150"
"368","Tb927.5.150"
"369","Tb927.5.3520"
"370","Tb927.5.3520"
"371","Tb927.5.3520"
"372","Tb927.5.3520"
"373","Tb927.5.3680"
"374","Tb927.5.3680"
"375","Tb927.5.3680"
"376","Tb927.5.3680"
"377","Tb927.5.3990"
"378","Tb927.5.3990"
"379","Tb927.5.3990"
"380","Tb927.5.3990"
"381","Tb927.5.4640"
"382","Tb927.5.4640"
"383","Tb927.5.4640"
"384","Tb927.5.4640"
"385","Tb927.6.1470"
"386","Tb927.6.1470"
"387","Tb927.6.1470"
"388","Tb927.6.1470"
"389","Tb927.6.160"
"390","Tb927.6.160"
"391","Tb927.6.160"
"392","Tb927.6.160"
"393","Tb927.6.3250"
"394","Tb927.6.3250"
"395","Tb927.6.3250"
"396","Tb927.6.3250"
"397","Tb927.6.3400"
"398","Tb927.6.3400"
"399","Tb927.6.3400"
"400","Tb927.6.3400"
"401","Tb927.6.4010"
"402","Tb927.6.4010"
"403","Tb927.6.4010"
"404","Tb927.6.4010"
"405","Tb927.6.5160"
"406","Tb927.6.5160"
"407","Tb927.6.5160"
"408","Tb927.6.5160"
"409","Tb927.6.5170"
"410","Tb927.6.5170"
"411","Tb927.6.5170"
"412","Tb927.6.5170"
"413","Tb927.6.5210"
"414","Tb927.6.5210"
"415","Tb927.6.5210"
"416","Tb927.6.5210"
"417","Tb927.6.550"
"418","Tb927.6.550"
"419","Tb927.6.550"
"420","Tb927.6.550"
"421","Tb927.7.1340"
"422","Tb927.7.1340"
"423","Tb927.7.1340"
"424","Tb927.7.1340"
"425","Tb927.7.1470"
"426","Tb927.7.1470"
"427","Tb927.7.1470"
"428","Tb927.7.1470"
"429","Tb927.7.160"
"430","Tb927.7.160"
"431","Tb927.7.160"
"432","Tb927.7.160"
"433","Tb927.7.180"
"434","Tb927.7.180"
"435","Tb927.7.180"
"436","Tb927.7.180"
"437","Tb927.7.1960"
"438","Tb927.7.1960"
"439","Tb927.7.1960"
"440","Tb927.7.1960"
"441","Tb927.7.1990"
"442","Tb927.7.1990"
"443","Tb927.7.1990"
"444","Tb927.7.1990"
"445","Tb927.7.2030"
"446","Tb927.7.2030"
"447","Tb927.7.2030"
"448","Tb927.7.2030"
"449","Tb927.7.3220"
"450","Tb927.7.3220"
"451","Tb927.7.3220"
"452","Tb927.7.3220"
"453","Tb927.7.4680"
"454","Tb927.7.4680"
"455","Tb927.7.4680"
"456","Tb927.7.4680"
"457","Tb927.7.6020"
"458","Tb927.7.6020"
"459","Tb927.7.6020"
"460","Tb927.7.6020"
"461","Tb927.7.6510"
"462","Tb927.7.6510"
"463","Tb927.7.6510"
"464","Tb927.7.6510"
"465","Tb927.7.6530"
"466","Tb927.7.6530"
"467","Tb927.7.6530"
"468","Tb927.7.6530"
"469","Tb927.7.6540"
"470","Tb927.7.6540"
"471","Tb927.7.6540"
"472","Tb927.7.6540"
"473","Tb927.8.3870"
"474","Tb927.8.3870"
"475","Tb927.8.3870"
"476","Tb927.8.3870"
"477","Tb927.8.3920"
"478","Tb927.8.3920"
"479","Tb927.8.3920"
"480","Tb927.8.3920"
"481","Tb927.8.490"
"482","Tb927.8.490"
"483","Tb927.8.490"
"484","Tb927.8.490"
"485","Tb927.8.940"
"486","Tb927.8.940"
"487","Tb927.8.940"
"488","Tb927.8.940"
"489","Tb927.9.10000"
"490","Tb927.9.10000"
"491","Tb927.9.10000"
"492","Tb927.9.10000"
"493","Tb927.9.11840"
"494","Tb927.9.11840"
"495","Tb927.9.11840"
"496","Tb927.9.11840"
"497","Tb927.9.1280"
"498","Tb927.9.1280"
"499","Tb927.9.1280"
"500","Tb927.9.1280"
"501","Tb927.9.1290"
"502","Tb927.9.1290"
"503","Tb927.9.1290"
"504","Tb927.9.1290"
"505","Tb927.9.1310"
"506","Tb927.9.1310"
"507","Tb927.9.1310"
"508","Tb927.9.1310"
"509","Tb927.9.1320"
"510","Tb927.9.1320"
"511","Tb927.9.1320"
"512","Tb927.9.1320"
"513","Tb927.9.13230"
"514","Tb927.9.13230"
"515","Tb927.9.13230"
"516","Tb927.9.13230"
"517","Tb927.9.1330"
"518","Tb927.9.1330"
"519","Tb927.9.1330"
"520","Tb927.9.1330"
"521","Tb927.9.1390"
"522","Tb927.9.1390"
"523","Tb927.9.1390"
"524","Tb927.9.1390"
"525","Tb927.9.14620"
"526","Tb927.9.14620"
"527","Tb927.9.14620"
"528","Tb927.9.14620"
"529","Tb927.9.14650"
"530","Tb927.9.14650"
"531","Tb927.9.14650"
"532","Tb927.9.14650"
"533","Tb927.9.1470"
"534","Tb927.9.1470"
"535","Tb927.9.1470"
"536","Tb927.9.1470"
"537","Tb927.9.15680"
"538","Tb927.9.15680"
"539","Tb927.9.15680"
"540","Tb927.9.15680"
"541","Tb927.9.15690"
"542","Tb927.9.15690"
"543","Tb927.9.15690"
"544","Tb927.9.15690"
"545","Tb927.9.16070"
"546","Tb927.9.16070"
"547","Tb927.9.16070"
"548","Tb927.9.16070"
"549","Tb927.9.16130"
"550","Tb927.9.16130"
"551","Tb927.9.16130"
"552","Tb927.9.16130"
"553","Tb927.9.2880"
"554","Tb927.9.2880"
"555","Tb927.9.2880"
"556","Tb927.9.2880"
"557","Tb927.9.2890"
"558","Tb927.9.2890"
"559","Tb927.9.2890"
"560","Tb927.9.2890"
"561","Tb927.9.4240"
"562","Tb927.9.4240"
"563","Tb927.9.4240"
"564","Tb927.9.4240"
"565","Tb927.9.4870"
"566","Tb927.9.4870"
"567","Tb927.9.4870"
"568","Tb927.9.4870"
"569","Tb927.9.5160"
"570","Tb927.9.5160"
"571","Tb927.9.5160"
"572","Tb927.9.5160"
"573","Tb927.9.650"
"574","Tb927.9.650"
"575","Tb927.9.650"
"576","Tb927.9.650"
"577","Tb927.9.720"
"578","Tb927.9.720"
"579","Tb927.9.720"
"580","Tb927.9.720"
"581","Tb927.9.730"
"582","Tb927.9.730"
"583","Tb927.9.730"
"584","Tb927.9.730"
