ID	Name	Bgd count	Result count	Result gene list	Pct of bgd	Fold enrichment	Odds ratio	P-value	Benjamini	Bonferroni
GO:1990904	ribonucleoprotein complex	381	22	Tb927.10.10010,Tb927.10.13270,Tb927.10.13730,Tb927.10.14330,Tb927.10.15380,Tb927.10.15810,Tb927.10.7500,Tb927.10.7710,Tb927.10.9130,Tb927.11.10050,Tb927.11.10480,Tb927.11.14310,Tb927.11.460,Tb927.2.2950,Tb927.3.3590,Tb927.4.2030,Tb927.4.2040,Tb927.6.3210,Tb927.8.3300,Tb927.8.3750,Tb927.8.5490,Tb927.9.5150,	5.8	1.5	1.58	0.0361956784311	0.150877997505	1.0
GO:0034388	Pwp2p-containing subcomplex of 90S preribosome	1	1	Tb927.10.13270,	100.0	26.02	inf	0.0384368170716	0.150877997505	1.0
GO:0035097	histone methyltransferase complex	1	1	Tb927.10.3560,	100.0	26.02	inf	0.0384368170716	0.150877997505	1.0
GO:0030688	preribosome, small subunit precursor	1	1	Tb927.8.5490,	100.0	26.02	inf	0.0384368170716	0.150877997505	1.0
GO:0030062	mitochondrial tricarboxylic acid cycle enzyme complex	1	1	Tb927.10.4330,	100.0	26.02	inf	0.0384368170716	0.150877997505	1.0
GO:0009345	glycine-tRNA ligase complex	1	1	Tb927.11.9640,	100.0	26.02	inf	0.0384368170716	0.150877997505	1.0
GO:0005971	ribonucleoside-diphosphate reductase complex	1	1	Tb927.11.7840,	100.0	26.02	inf	0.0384368170716	0.150877997505	1.0
GO:0005968	Rab-protein geranylgeranyltransferase complex	1	1	Tb927.9.6430,	100.0	26.02	inf	0.0384368170716	0.150877997505	1.0
GO:0005947	mitochondrial alpha-ketoglutarate dehydrogenase complex	1	1	Tb927.10.4330,	100.0	26.02	inf	0.0384368170716	0.150877997505	1.0
GO:0005788	endoplasmic reticulum lumen	1	1	Tb927.2.4720,	100.0	26.02	inf	0.0384368170716	0.150877997505	1.0
GO:0034457	Mpp10 complex	1	1	Tb927.3.3590,	100.0	26.02	inf	0.0384368170716	0.150877997505	1.0
GO:0005643	nuclear pore	49	5	Tb927.10.9020,Tb927.11.14310,Tb927.7.5760,Tb927.9.1340,Tb927.9.13520,	10.2	2.65	2.87	0.0389362574207	0.150877997505	1.0
GO:1905354	exoribonuclease complex	9	2	Tb927.1.2580,Tb927.6.670,	22.2	5.78	7.19	0.044336278446	0.163621979979	1.0
GO:0000178	exosome (RNase complex)	9	2	Tb927.1.2580,Tb927.6.670,	22.2	5.78	7.19	0.044336278446	0.163621979979	1.0
GO:0044428	nuclear part	1488	69	Tb927.1.1540,Tb927.1.3390,Tb927.1.3450,Tb927.1.540,Tb927.1.880,Tb927.10.13270,Tb927.10.13310,Tb927.10.13710,Tb927.10.14170,Tb927.10.14870,Tb927.10.15170,Tb927.10.15370,Tb927.10.2620,Tb927.10.3560,Tb927.10.3950,Tb927.10.6530,Tb927.10.6680,Tb927.10.7050,Tb927.10.7500,Tb927.10.9020,Tb927.10.9130,Tb927.10.9200,Tb927.11.12760,Tb927.11.14310,Tb927.11.14710,Tb927.11.14830,Tb927.11.15370,Tb927.11.15430,Tb927.11.15630,Tb927.11.1790,Tb927.11.1800,Tb927.11.1900,Tb927.11.1990,Tb927.11.2300,Tb927.11.2640,Tb927.11.2940,Tb927.11.7840,Tb927.11.9210,Tb927.3.3510,Tb927.3.3590,Tb927.4.2030,Tb927.4.2310,Tb927.4.3150,Tb927.4.3850,Tb927.4.4030,Tb927.4.4650,Tb927.4.4710,Tb927.5.2940,Tb927.5.3830,Tb927.5.4010,Tb927.5.4180,Tb927.5.4420,Tb927.6.1900,Tb927.6.3210,Tb927.6.670,Tb927.6.830,Tb927.7.4820,Tb927.7.5760,Tb927.8.1510,Tb927.8.2570,Tb927.8.3750,Tb927.8.6750,Tb927.8.900,Tb927.9.10230,Tb927.9.1340,Tb927.9.13520,Tb927.9.14410,Tb927.9.5190,Tb927.9.8200,	4.6	1.21	1.28	0.0473258076045	0.170593027412	1.0
GO:0031981	nuclear lumen	1322	62	Tb927.1.1540,Tb927.1.3390,Tb927.1.3450,Tb927.1.880,Tb927.10.13270,Tb927.10.13310,Tb927.10.13710,Tb927.10.14170,Tb927.10.14870,Tb927.10.15170,Tb927.10.15370,Tb927.10.2620,Tb927.10.3560,Tb927.10.3950,Tb927.10.6530,Tb927.10.6680,Tb927.10.7050,Tb927.10.7500,Tb927.10.9020,Tb927.11.12760,Tb927.11.14310,Tb927.11.14710,Tb927.11.14830,Tb927.11.15370,Tb927.11.15430,Tb927.11.15630,Tb927.11.1790,Tb927.11.1800,Tb927.11.1900,Tb927.11.1990,Tb927.11.2300,Tb927.11.2640,Tb927.11.2940,Tb927.11.7840,Tb927.11.9210,Tb927.3.3510,Tb927.3.3590,Tb927.4.2030,Tb927.4.2310,Tb927.4.3150,Tb927.4.3850,Tb927.4.4030,Tb927.4.4650,Tb927.4.4710,Tb927.5.2940,Tb927.5.3830,Tb927.5.4010,Tb927.5.4180,Tb927.5.4420,Tb927.6.1900,Tb927.6.3210,Tb927.6.670,Tb927.6.830,Tb927.7.4820,Tb927.8.1510,Tb927.8.3750,Tb927.8.6750,Tb927.8.900,Tb927.9.10230,Tb927.9.14410,Tb927.9.5190,Tb927.9.8200,	4.7	1.22	1.29	0.049245853823	0.173479712331	1.0
