"","x"
"1006","Tb927.7.6780"
"1007","Tb927.7.6780"
"1008","Tb927.7.6780"
"1009","Tb927.7.6940"
"1010","Tb927.7.6940"
"1011","Tb927.7.6940"
"1012","Tb927.7.6940"
"1013","Tb927.7.7470"
"1014","Tb927.7.7470"
"1015","Tb927.7.7470"
"1016","Tb927.7.7470"
"1017","Tb927.7.7500"
"1018","Tb927.7.7500"
"1019","Tb927.7.7500"
"1020","Tb927.7.7500"
"1021","Tb927.8.1380"
"1022","Tb927.8.1380"
"1023","Tb927.8.1380"
"1024","Tb927.8.1380"
"1025","Tb927.8.1450"
"1026","Tb927.8.1450"
"1027","Tb927.8.1450"
"1028","Tb927.8.1450"
"1029","Tb927.8.1650"
"1030","Tb927.8.1650"
"1031","Tb927.8.1650"
"1032","Tb927.8.1650"
"1033","Tb927.8.2060"
"1034","Tb927.8.2060"
"1035","Tb927.8.2060"
"1036","Tb927.8.2060"
"1037","Tb927.8.2340"
"1038","Tb927.8.2340"
"1039","Tb927.8.2340"
"1040","Tb927.8.2340"
"1041","Tb927.8.2470"
"1042","Tb927.8.2470"
"1043","Tb927.8.2470"
"1044","Tb927.8.2470"
"1045","Tb927.8.2650"
"1046","Tb927.8.2650"
"1047","Tb927.8.2650"
"1048","Tb927.8.2650"
"1049","Tb927.8.3380"
"1050","Tb927.8.3380"
"1051","Tb927.8.3380"
"1052","Tb927.8.3380"
"1053","Tb927.8.3390"
"1054","Tb927.8.3390"
"1055","Tb927.8.3390"
"1056","Tb927.8.3390"
"1057","Tb927.8.4420"
"1058","Tb927.8.4420"
"1059","Tb927.8.4420"
"1060","Tb927.8.4420"
"1061","Tb927.8.4490"
"1062","Tb927.8.4490"
"1063","Tb927.8.4490"
"1064","Tb927.8.4490"
"1065","Tb927.8.4630"
"1066","Tb927.8.4630"
"1067","Tb927.8.4630"
"1068","Tb927.8.4630"
"1069","Tb927.8.4680"
"1070","Tb927.8.4680"
"1071","Tb927.8.4680"
"1072","Tb927.8.4680"
"1073","Tb927.8.5060"
"1074","Tb927.8.5060"
"1075","Tb927.8.5060"
"1076","Tb927.8.5060"
"1077","Tb927.8.5260"
"1078","Tb927.8.5260"
"1079","Tb927.8.5260"
"1080","Tb927.8.5260"
"1081","Tb927.8.5270"
"1082","Tb927.8.5270"
"1083","Tb927.8.5270"
"1084","Tb927.8.5270"
"1085","Tb927.8.5390"
"1086","Tb927.8.5390"
"1087","Tb927.8.5390"
"1088","Tb927.8.5390"
"1089","Tb927.8.5430"
"1090","Tb927.8.5430"
"1091","Tb927.8.5430"
"1092","Tb927.8.5430"
"1093","Tb927.8.5950"
"1094","Tb927.8.5950"
"1095","Tb927.8.5950"
"1096","Tb927.8.5950"
"1097","Tb927.8.6010"
"1098","Tb927.8.6010"
"1099","Tb927.8.6010"
"1100","Tb927.8.6010"
"1101","Tb927.8.6060"
"1102","Tb927.8.6060"
"1103","Tb927.8.6060"
"1104","Tb927.8.6060"
"1105","Tb927.8.6700"
"1106","Tb927.8.6700"
"1107","Tb927.8.6700"
"1108","Tb927.8.6700"
"1109","Tb927.8.6710"
"1110","Tb927.8.6710"
"1111","Tb927.8.6710"
"1112","Tb927.8.6710"
"1113","Tb927.8.6720"
"1114","Tb927.8.6720"
"1115","Tb927.8.6720"
"1116","Tb927.8.6720"
"1117","Tb927.8.6730"
"1118","Tb927.8.6730"
"1119","Tb927.8.6730"
"1120","Tb927.8.6730"
"1121","Tb927.8.6890"
"1122","Tb927.8.6890"
"1123","Tb927.8.6890"
"1124","Tb927.8.6890"
"1125","Tb927.8.6930"
"1126","Tb927.8.6930"
"1127","Tb927.8.6930"
"1128","Tb927.8.6930"
"1129","Tb927.8.7150"
"1130","Tb927.8.7150"
"1131","Tb927.8.7150"
"1132","Tb927.8.7150"
"1133","Tb927.8.7370"
"1134","Tb927.8.7370"
"1135","Tb927.8.7370"
"1136","Tb927.8.7370"
"1137","Tb927.8.7440"
"1138","Tb927.8.7440"
"1139","Tb927.8.7440"
"1140","Tb927.8.7440"
"1141","Tb927.8.7550"
"1142","Tb927.8.7550"
"1143","Tb927.8.7550"
"1144","Tb927.8.7550"
"1145","Tb927.8.7670"
"1146","Tb927.8.7670"
"1147","Tb927.8.7670"
"1148","Tb927.8.7670"
"1149","Tb927.8.7760"
"1150","Tb927.8.7760"
"1151","Tb927.8.7760"
"1152","Tb927.8.7760"
"1153","Tb927.8.7810"
"1154","Tb927.8.7810"
"1155","Tb927.8.7810"
"1156","Tb927.8.7810"
"1157","Tb927.8.8250"
"1158","Tb927.8.8250"
"1159","Tb927.8.8250"
"1160","Tb927.8.8250"
"1161","Tb927.8.8280"
"1162","Tb927.8.8280"
"1163","Tb927.8.8280"
"1164","Tb927.8.8280"
"1165","Tb927.9.10160"
"1166","Tb927.9.10160"
"1167","Tb927.9.10160"
"1168","Tb927.9.10160"
"1169","Tb927.9.10180"
"1170","Tb927.9.10180"
"1171","Tb927.9.10180"
"1172","Tb927.9.10180"
"1173","Tb927.9.10200"
"1174","Tb927.9.10200"
"1175","Tb927.9.10200"
"1176","Tb927.9.10200"
"1177","Tb927.9.11060"
"1178","Tb927.9.11060"
"1179","Tb927.9.11060"
"1180","Tb927.9.11060"
"1181","Tb927.9.11600"
"1182","Tb927.9.11600"
"1183","Tb927.9.11600"
"1184","Tb927.9.11600"
"1185","Tb927.9.12280"
"1186","Tb927.9.12280"
"1187","Tb927.9.12280"
"1188","Tb927.9.12280"
"1189","Tb927.9.12290"
"1190","Tb927.9.12290"
"1191","Tb927.9.12290"
"1192","Tb927.9.12290"
"1193","Tb927.9.12390"
"1194","Tb927.9.12390"
"1195","Tb927.9.12390"
"1196","Tb927.9.12390"
"1197","Tb927.9.12410"
"1198","Tb927.9.12410"
"1199","Tb927.9.12410"
"1200","Tb927.9.12410"
"1201","Tb927.9.12440"
"1202","Tb927.9.12440"
"1203","Tb927.9.12440"
"1204","Tb927.9.12440"
"1205","Tb927.9.12500"
"1206","Tb927.9.12500"
"1207","Tb927.9.12500"
"1208","Tb927.9.12500"
"1209","Tb927.9.12530"
"1210","Tb927.9.12530"
"1211","Tb927.9.12530"
"1212","Tb927.9.12530"
"1213","Tb927.9.12680"
"1214","Tb927.9.12680"
"1215","Tb927.9.12680"
"1216","Tb927.9.12680"
"1217","Tb927.9.12840"
"1218","Tb927.9.12840"
"1219","Tb927.9.12840"
"1220","Tb927.9.12840"
"1221","Tb927.9.12910"
"1222","Tb927.9.12910"
"1223","Tb927.9.12910"
"1224","Tb927.9.12910"
"1225","Tb927.9.13080"
"1226","Tb927.9.13080"
"1227","Tb927.9.13080"
"1228","Tb927.9.13080"
"1229","Tb927.9.1360"
"1230","Tb927.9.1360"
"1231","Tb927.9.1360"
"1232","Tb927.9.1360"
"1233","Tb927.9.1430"
"1234","Tb927.9.1430"
"1235","Tb927.9.1430"
"1236","Tb927.9.1430"
"1237","Tb927.9.14560"
"1238","Tb927.9.14560"
"1239","Tb927.9.14560"
"1240","Tb927.9.14560"
"1241","Tb927.9.15050"
"1242","Tb927.9.15050"
"1243","Tb927.9.15050"
"1244","Tb927.9.15050"
"1245","Tb927.9.1520"
"1246","Tb927.9.1520"
"1247","Tb927.9.1520"
"1248","Tb927.9.1520"
"1249","Tb927.9.2430"
"1250","Tb927.9.2430"
"1251","Tb927.9.2430"
"1252","Tb927.9.2430"
"1253","Tb927.9.2610"
"1254","Tb927.9.2610"
"1255","Tb927.9.2610"
"1256","Tb927.9.2610"
"1257","Tb927.9.2690"
"1258","Tb927.9.2690"
"1259","Tb927.9.2690"
"1260","Tb927.9.2690"
"1261","Tb927.9.2820"
"1262","Tb927.9.2820"
"1263","Tb927.9.2820"
"1264","Tb927.9.2820"
"1265","Tb927.9.2870"
"1266","Tb927.9.2870"
"1267","Tb927.9.2870"
"1268","Tb927.9.2870"
"1269","Tb927.9.2950"
"1270","Tb927.9.2950"
"1271","Tb927.9.2950"
"1272","Tb927.9.2950"
"1273","Tb927.9.3060"
"1274","Tb927.9.3060"
"1275","Tb927.9.3060"
"1276","Tb927.9.3060"
"1277","Tb927.9.3090"
"1278","Tb927.9.3090"
"1279","Tb927.9.3090"
"1280","Tb927.9.3090"
"1281","Tb927.9.3150"
"1282","Tb927.9.3150"
"1283","Tb927.9.3150"
"1284","Tb927.9.3150"
"1285","Tb927.9.3160"
"1286","Tb927.9.3160"
"1287","Tb927.9.3160"
"1288","Tb927.9.3160"
"1289","Tb927.9.3370"
"1290","Tb927.9.3370"
"1291","Tb927.9.3370"
"1292","Tb927.9.3370"
"1293","Tb927.9.3520"
"1294","Tb927.9.3520"
"1295","Tb927.9.3520"
"1296","Tb927.9.3520"
"1297","Tb927.9.3750"
"1298","Tb927.9.3750"
"1299","Tb927.9.3750"
"1300","Tb927.9.3750"
"1301","Tb927.9.4650"
"1302","Tb927.9.4650"
"1303","Tb927.9.4650"
"1304","Tb927.9.4650"
"1305","Tb927.9.4840"
"1306","Tb927.9.4840"
"1307","Tb927.9.4840"
"1308","Tb927.9.4840"
"1309","Tb927.9.5500"
"1310","Tb927.9.5500"
"1311","Tb927.9.5500"
"1312","Tb927.9.5500"
"1313","Tb927.9.5640"
"1314","Tb927.9.5640"
"1315","Tb927.9.5640"
"1316","Tb927.9.5640"
"1317","Tb927.9.5670"
"1318","Tb927.9.5670"
"1319","Tb927.9.5670"
"1320","Tb927.9.5670"
"1321","Tb927.9.5680"
"1322","Tb927.9.5680"
"1323","Tb927.9.5680"
"1324","Tb927.9.5680"
"1325","Tb927.9.5960"
"1326","Tb927.9.5960"
"1327","Tb927.9.5960"
"1328","Tb927.9.5960"
"1329","Tb927.9.5990"
"1330","Tb927.9.5990"
"1331","Tb927.9.5990"
"1332","Tb927.9.5990"
"1333","Tb927.9.6230"
"1334","Tb927.9.6230"
"1335","Tb927.9.6230"
"1336","Tb927.9.6230"
"1337","Tb927.9.6420"
"1338","Tb927.9.6420"
"1339","Tb927.9.6420"
"1340","Tb927.9.6420"
"1341","Tb927.9.6470"
"1342","Tb927.9.6470"
"1343","Tb927.9.6470"
"1344","Tb927.9.6470"
"1345","Tb927.9.6500"
"1346","Tb927.9.6500"
"1347","Tb927.9.6500"
"1348","Tb927.9.6500"
"1349","Tb927.9.6850"
"1350","Tb927.9.6850"
"1351","Tb927.9.6850"
"1352","Tb927.9.6850"
"1353","Tb927.9.7050"
"1354","Tb927.9.7050"
"1355","Tb927.9.7050"
"1356","Tb927.9.7050"
"1357","Tb927.9.7140"
"1358","Tb927.9.7140"
"1359","Tb927.9.7140"
"1360","Tb927.9.7140"
"1361","Tb927.9.8100"
"1362","Tb927.9.8100"
"1363","Tb927.9.8100"
"1364","Tb927.9.8100"
"1365","Tb927.9.8390"
"1366","Tb927.9.8390"
"1367","Tb927.9.8390"
"1368","Tb927.9.8390"
"1369","Tb927.9.8400"
"1370","Tb927.9.8400"
"1371","Tb927.9.8400"
"1372","Tb927.9.8400"
"1373","Tb927.9.9090"
"1374","Tb927.9.9090"
"1375","Tb927.9.9090"
"1376","Tb927.9.9090"
"1377","Tb927.9.9320"
"1378","Tb927.9.9320"
"1379","Tb927.9.9320"
"1380","Tb927.9.9320"
"1381","Tb927.9.9380"
"1382","Tb927.9.9380"
"1383","Tb927.9.9380"
"1384","Tb927.9.9380"
"1385","Tb927.9.9590"
"1386","Tb927.9.9590"
"1387","Tb927.9.9590"
"1388","Tb927.9.9590"
"1389","Tb927.9.9770"
"1390","Tb927.9.9770"
"1391","Tb927.9.9770"
"1392","Tb927.9.9770"
"1393","Tb927.9.9980"
"1394","Tb927.9.9980"
"1395","Tb927.9.9980"
"1396","Tb927.9.9980"
