ID	Name	Bgd count	Result count	Result gene list	Pct of bgd	Fold enrichment	Odds ratio	P-value	Benjamini	Bonferroni
GO:0031090	organelle membrane	317	28	Tb927.1.2160,Tb927.1.2260,Tb927.1.4100,Tb927.1.4420,Tb927.10.2560,Tb927.10.3040,Tb927.10.4280,Tb927.10.7090,Tb927.10.7140,Tb927.10.7570,Tb927.11.15240,Tb927.11.6640,Tb927.2.2510,Tb927.2.4700,Tb927.2.5530,Tb927.3.1790,Tb927.5.1550,Tb927.5.510,Tb927.6.2490,Tb927.6.2540,Tb927.7.3520,Tb927.7.4260,Tb927.8.1870,Tb927.8.1890,Tb927.8.6580,Tb927.9.11600,Tb927.9.14160,Tb927.9.6210,	8.8	1.75	1.88	0.00267043647941	0.0259413829429	0.5447690418
GO:0120025	plasma membrane bounded cell projection	1596	103	Tb927.1.1100,Tb927.1.1270,Tb927.1.2160,Tb927.1.2260,Tb927.1.3390,Tb927.1.800,Tb927.10.10250,Tb927.10.10360,Tb927.10.11700,Tb927.10.12160,Tb927.10.12750,Tb927.10.1400,Tb927.10.14230,Tb927.10.14330,Tb927.10.1470,Tb927.10.1500,Tb927.10.15730,Tb927.10.1850,Tb927.10.260,Tb927.10.2890,Tb927.10.4420,Tb927.10.5160,Tb927.10.5190,Tb927.10.5350,Tb927.10.7000,Tb927.10.7090,Tb927.10.7180,Tb927.10.7270,Tb927.10.8770,Tb927.11.12320,Tb927.11.1370,Tb927.11.14330,Tb927.11.14860,Tb927.11.15270,Tb927.11.15660,Tb927.11.15910,Tb927.11.3080,Tb927.11.3250,Tb927.11.340,Tb927.11.3650,Tb927.11.4750,Tb927.11.5090,Tb927.11.5660,Tb927.11.5720,Tb927.11.5790,Tb927.11.6920,Tb927.11.8090,Tb927.11.8160,Tb927.11.8970,Tb927.11.9090,Tb927.11.9540,Tb927.2.4580,Tb927.2.4920,Tb927.2.5290,Tb927.3.1400,Tb927.3.1790,Tb927.3.3330,Tb927.3.3340,Tb927.3.3700,Tb927.3.3730,Tb927.3.3780,Tb927.4.1230,Tb927.4.2400,Tb927.4.2750,Tb927.4.3910,Tb927.4.3940,Tb927.4.4180,Tb927.4.4320,Tb927.5.3260,Tb927.5.4010,Tb927.5.4020,Tb927.6.1520,Tb927.6.1570,Tb927.6.2740,Tb927.6.3140,Tb927.6.560,Tb927.7.1120,Tb927.7.4260,Tb927.7.4280,Tb927.7.4390,Tb927.7.7200,Tb927.7.7320,Tb927.7.750,Tb927.7.7500,Tb927.8.4240,Tb927.8.5120,Tb927.8.550,Tb927.8.5870,Tb927.8.6390,Tb927.8.7610,Tb927.9.12390,Tb927.9.12820,Tb927.9.13440,Tb927.9.15470,Tb927.9.15590,Tb927.9.15610,Tb927.9.4960,Tb927.9.5040,Tb927.9.6210,Tb927.9.6290,Tb927.9.7770,Tb927.9.8760,Tb927.9.9730,	6.5	1.28	1.4	0.00311664937452	0.0264915196834	0.635796472402
GO:0042995	cell projection	1596	103	Tb927.1.1100,Tb927.1.1270,Tb927.1.2160,Tb927.1.2260,Tb927.1.3390,Tb927.1.800,Tb927.10.10250,Tb927.10.10360,Tb927.10.11700,Tb927.10.12160,Tb927.10.12750,Tb927.10.1400,Tb927.10.14230,Tb927.10.14330,Tb927.10.1470,Tb927.10.1500,Tb927.10.15730,Tb927.10.1850,Tb927.10.260,Tb927.10.2890,Tb927.10.4420,Tb927.10.5160,Tb927.10.5190,Tb927.10.5350,Tb927.10.7000,Tb927.10.7090,Tb927.10.7180,Tb927.10.7270,Tb927.10.8770,Tb927.11.12320,Tb927.11.1370,Tb927.11.14330,Tb927.11.14860,Tb927.11.15270,Tb927.11.15660,Tb927.11.15910,Tb927.11.3080,Tb927.11.3250,Tb927.11.340,Tb927.11.3650,Tb927.11.4750,Tb927.11.5090,Tb927.11.5660,Tb927.11.5720,Tb927.11.5790,Tb927.11.6920,Tb927.11.8090,Tb927.11.8160,Tb927.11.8970,Tb927.11.9090,Tb927.11.9540,Tb927.2.4580,Tb927.2.4920,Tb927.2.5290,Tb927.3.1400,Tb927.3.1790,Tb927.3.3330,Tb927.3.3340,Tb927.3.3700,Tb927.3.3730,Tb927.3.3780,Tb927.4.1230,Tb927.4.2400,Tb927.4.2750,Tb927.4.3910,Tb927.4.3940,Tb927.4.4180,Tb927.4.4320,Tb927.5.3260,Tb927.5.4010,Tb927.5.4020,Tb927.6.1520,Tb927.6.1570,Tb927.6.2740,Tb927.6.3140,Tb927.6.560,Tb927.7.1120,Tb927.7.4260,Tb927.7.4280,Tb927.7.4390,Tb927.7.7200,Tb927.7.7320,Tb927.7.750,Tb927.7.7500,Tb927.8.4240,Tb927.8.5120,Tb927.8.550,Tb927.8.5870,Tb927.8.6390,Tb927.8.7610,Tb927.9.12390,Tb927.9.12820,Tb927.9.13440,Tb927.9.15470,Tb927.9.15590,Tb927.9.15610,Tb927.9.4960,Tb927.9.5040,Tb927.9.6210,Tb927.9.6290,Tb927.9.7770,Tb927.9.8760,Tb927.9.9730,	6.5	1.28	1.4	0.00311664937452	0.0264915196834	0.635796472402
GO:0005929	cilium	1596	103	Tb927.1.1100,Tb927.1.1270,Tb927.1.2160,Tb927.1.2260,Tb927.1.3390,Tb927.1.800,Tb927.10.10250,Tb927.10.10360,Tb927.10.11700,Tb927.10.12160,Tb927.10.12750,Tb927.10.1400,Tb927.10.14230,Tb927.10.14330,Tb927.10.1470,Tb927.10.1500,Tb927.10.15730,Tb927.10.1850,Tb927.10.260,Tb927.10.2890,Tb927.10.4420,Tb927.10.5160,Tb927.10.5190,Tb927.10.5350,Tb927.10.7000,Tb927.10.7090,Tb927.10.7180,Tb927.10.7270,Tb927.10.8770,Tb927.11.12320,Tb927.11.1370,Tb927.11.14330,Tb927.11.14860,Tb927.11.15270,Tb927.11.15660,Tb927.11.15910,Tb927.11.3080,Tb927.11.3250,Tb927.11.340,Tb927.11.3650,Tb927.11.4750,Tb927.11.5090,Tb927.11.5660,Tb927.11.5720,Tb927.11.5790,Tb927.11.6920,Tb927.11.8090,Tb927.11.8160,Tb927.11.8970,Tb927.11.9090,Tb927.11.9540,Tb927.2.4580,Tb927.2.4920,Tb927.2.5290,Tb927.3.1400,Tb927.3.1790,Tb927.3.3330,Tb927.3.3340,Tb927.3.3700,Tb927.3.3730,Tb927.3.3780,Tb927.4.1230,Tb927.4.2400,Tb927.4.2750,Tb927.4.3910,Tb927.4.3940,Tb927.4.4180,Tb927.4.4320,Tb927.5.3260,Tb927.5.4010,Tb927.5.4020,Tb927.6.1520,Tb927.6.1570,Tb927.6.2740,Tb927.6.3140,Tb927.6.560,Tb927.7.1120,Tb927.7.4260,Tb927.7.4280,Tb927.7.4390,Tb927.7.7200,Tb927.7.7320,Tb927.7.750,Tb927.7.7500,Tb927.8.4240,Tb927.8.5120,Tb927.8.550,Tb927.8.5870,Tb927.8.6390,Tb927.8.7610,Tb927.9.12390,Tb927.9.12820,Tb927.9.13440,Tb927.9.15470,Tb927.9.15590,Tb927.9.15610,Tb927.9.4960,Tb927.9.5040,Tb927.9.6210,Tb927.9.6290,Tb927.9.7770,Tb927.9.8760,Tb927.9.9730,	6.5	1.28	1.4	0.00311664937452	0.0264915196834	0.635796472402
GO:0005740	mitochondrial envelope	233	22	Tb927.1.4100,Tb927.1.4420,Tb927.10.2560,Tb927.10.3040,Tb927.10.4280,Tb927.10.7090,Tb927.10.7570,Tb927.11.15240,Tb927.11.6640,Tb927.2.2510,Tb927.2.4700,Tb927.2.5530,Tb927.3.1790,Tb927.5.1550,Tb927.5.510,Tb927.6.2490,Tb927.6.2540,Tb927.7.2200,Tb927.7.3520,Tb927.8.1890,Tb927.8.6580,Tb927.9.14160,	9.4	1.87	2.02	0.00336018021419	0.0274190705478	0.685476763694
GO:0005737	cytoplasm	4930	274	Tb927.1.1270,Tb927.1.1470,Tb927.1.2150,Tb927.1.2160,Tb927.1.3150,Tb927.1.3390,Tb927.1.3830,Tb927.1.4100,Tb927.1.4420,Tb927.1.4650,Tb927.1.70,Tb927.1.700,Tb927.1.800,Tb927.10.10250,Tb927.10.10260,Tb927.10.10360,Tb927.10.1050,Tb927.10.10770,Tb927.10.10820,Tb927.10.11700,Tb927.10.11920,Tb927.10.11930,Tb927.10.12010,Tb927.10.12160,Tb927.10.12700,Tb927.10.12750,Tb927.10.13400,Tb927.10.13700,Tb927.10.1400,Tb927.10.14230,Tb927.10.14330,Tb927.10.14600,Tb927.10.1470,Tb927.10.14890,Tb927.10.1500,Tb927.10.15730,Tb927.10.15910,Tb927.10.16000,Tb927.10.16190,Tb927.10.1850,Tb927.10.190,Tb927.10.1900,Tb927.10.2010,Tb927.10.2410,Tb927.10.2420,Tb927.10.2560,Tb927.10.260,Tb927.10.2890,Tb927.10.3040,Tb927.10.3110,Tb927.10.3360,Tb927.10.3620,Tb927.10.4280,Tb927.10.4420,Tb927.10.4580,Tb927.10.4780,Tb927.10.4880,Tb927.10.5160,Tb927.10.5190,Tb927.10.5330,Tb927.10.5350,Tb927.10.6200,Tb927.10.6330,Tb927.10.6720,Tb927.10.7090,Tb927.10.7140,Tb927.10.7180,Tb927.10.7270,Tb927.10.7570,Tb927.10.7590,Tb927.10.8320,Tb927.10.8440,Tb927.10.8770,Tb927.10.880,Tb927.10.9080,Tb927.11.10040,Tb927.11.10670,Tb927.11.12320,Tb927.11.1370,Tb927.11.14330,Tb927.11.14860,Tb927.11.14970,Tb927.11.15230,Tb927.11.15240,Tb927.11.15270,Tb927.11.15410,Tb927.11.15530,Tb927.11.15660,Tb927.11.15910,Tb927.11.16430,Tb927.11.16720,Tb927.11.16740,Tb927.11.2710,Tb927.11.2810,Tb927.11.2930,Tb927.11.3080,Tb927.11.3250,Tb927.11.3650,Tb927.11.3980,Tb927.11.4180,Tb927.11.4750,Tb927.11.4760,Tb927.11.5090,Tb927.11.5210,Tb927.11.5350,Tb927.11.5660,Tb927.11.5720,Tb927.11.5790,Tb927.11.6210,Tb927.11.6440,Tb927.11.6640,Tb927.11.6920,Tb927.11.7060,Tb927.11.7130,Tb927.11.8090,Tb927.11.8160,Tb927.11.8970,Tb927.11.9000,Tb927.11.9020,Tb927.11.9030,Tb927.11.9090,Tb927.11.9250,Tb927.11.9700,Tb927.2.2510,Tb927.2.4580,Tb927.2.4700,Tb927.2.4920,Tb927.2.5290,Tb927.2.5530,Tb927.2.5980,Tb927.3.1400,Tb927.3.1410,Tb927.3.1790,Tb927.3.2050,Tb927.3.2360,Tb927.3.2600,Tb927.3.2790,Tb927.3.2920,Tb927.3.3270,Tb927.3.3330,Tb927.3.3340,Tb927.3.3700,Tb927.3.3780,Tb927.3.4070,Tb927.3.4100,Tb927.3.4110,Tb927.3.600,Tb927.3.700,Tb927.4.1230,Tb927.4.2400,Tb927.4.2750,Tb927.4.2800,Tb927.4.3860,Tb927.4.3910,Tb927.4.3940,Tb927.4.4130,Tb927.4.4180,Tb927.4.4320,Tb927.4.4500,Tb927.4.4620,Tb927.4.500,Tb927.5.1060,Tb927.5.1140,Tb927.5.1550,Tb927.5.287b,Tb927.5.4010,Tb927.5.4020,Tb927.5.410,Tb927.5.510,Tb927.5.900,Tb927.6.1410,Tb927.6.1520,Tb927.6.1570,Tb927.6.160,Tb927.6.1640,Tb927.6.2490,Tb927.6.2530,Tb927.6.2540,Tb927.6.2740,Tb927.6.2790,Tb927.6.3140,Tb927.6.4320,Tb927.6.560,Tb927.6.850,Tb927.7.1050,Tb927.7.1110,Tb927.7.1120,Tb927.7.1730,Tb927.7.2200,Tb927.7.2340,Tb927.7.2680,Tb927.7.300,Tb927.7.3160,Tb927.7.3450,Tb927.7.3500,Tb927.7.3520,Tb927.7.3590,Tb927.7.3830,Tb927.7.4280,Tb927.7.4390,Tb927.7.4440,Tb927.7.4920,Tb927.7.5000,Tb927.7.5170,Tb927.7.5180,Tb927.7.5320,Tb927.7.5340,Tb927.7.5780,Tb927.7.5960,Tb927.7.6000,Tb927.7.6440,Tb927.7.6490,Tb927.7.6570,Tb927.7.6920,Tb927.7.7090,Tb927.7.7500,Tb927.8.1870,Tb927.8.1890,Tb927.8.2210,Tb927.8.2470,Tb927.8.2550,Tb927.8.2770,Tb927.8.3530,Tb927.8.3630,Tb927.8.3720,Tb927.8.3730,Tb927.8.4240,Tb927.8.4520,Tb927.8.5120,Tb927.8.5480,Tb927.8.550,Tb927.8.5640,Tb927.8.5870,Tb927.8.6060,Tb927.8.6390,Tb927.8.6500,Tb927.8.6580,Tb927.8.7260,Tb927.8.7500,Tb927.8.7610,Tb927.8.7650,Tb927.8.7740,Tb927.8.8190,Tb927.8.8360,Tb927.8.970,Tb927.9.10950,Tb927.9.11380,Tb927.9.11600,Tb927.9.12390,Tb927.9.12700,Tb927.9.12820,Tb927.9.13200,Tb927.9.13440,Tb927.9.14000,Tb927.9.14160,Tb927.9.15470,Tb927.9.15560,Tb927.9.15590,Tb927.9.15610,Tb927.9.15620,Tb927.9.1960,Tb927.9.3100,Tb927.9.3170,Tb927.9.4950,Tb927.9.4960,Tb927.9.5040,Tb927.9.5590,Tb927.9.5960,Tb927.9.6210,Tb927.9.6250,Tb927.9.6290,Tb927.9.7470,Tb927.9.7770,Tb927.9.9370,	5.6	1.1	1.35	0.00396670610522	0.031123386364	0.809208045464
GO:0005886	plasma membrane	126	14	Tb927.1.2160,Tb927.1.2260,Tb927.1.4420,Tb927.2.3320,Tb927.2.5980,Tb927.5.390,Tb927.6.1520,Tb927.7.4260,Tb927.8.1650,Tb927.8.2160,Tb927.8.3620,Tb927.8.7640,Tb927.9.15460,Tb927.9.6210,	11.1	2.2	2.4	0.00438951841529	0.0331652502489	0.89546175672
GO:0070069	cytochrome complex	8	3	Tb927.1.4100,Tb927.10.4280,Tb927.9.14160,	37.5	7.42	11.36	0.00592394674361	0.0426519875992	1.0
GO:0031966	mitochondrial membrane	230	21	Tb927.1.4100,Tb927.1.4420,Tb927.10.2560,Tb927.10.3040,Tb927.10.4280,Tb927.10.7090,Tb927.10.7570,Tb927.11.15240,Tb927.11.6640,Tb927.2.2510,Tb927.2.4700,Tb927.2.5530,Tb927.3.1790,Tb927.5.1550,Tb927.5.510,Tb927.6.2490,Tb927.6.2540,Tb927.7.3520,Tb927.8.1890,Tb927.8.6580,Tb927.9.14160,	9.1	1.81	1.94	0.00606327274695	0.0426519875992	1.0
GO:0045283	fumarate reductase complex	3	2	Tb927.6.2490,Tb927.8.6580,	66.7	13.2	37.77	0.00738247686641	0.0442948611985	1.0
GO:0045257	succinate dehydrogenase complex (ubiquinone)	3	2	Tb927.6.2490,Tb927.8.6580,	66.7	13.2	37.77	0.00738247686641	0.0442948611985	1.0
GO:0005749	mitochondrial respiratory chain complex II, succinate dehydrogenase complex (ubiquinone)	3	2	Tb927.6.2490,Tb927.8.6580,	66.7	13.2	37.77	0.00738247686641	0.0442948611985	1.0
GO:0045273	respiratory chain complex II	3	2	Tb927.6.2490,Tb927.8.6580,	66.7	13.2	37.77	0.00738247686641	0.0442948611985	1.0
GO:0045281	succinate dehydrogenase complex	3	2	Tb927.6.2490,Tb927.8.6580,	66.7	13.2	37.77	0.00738247686641	0.0442948611985	1.0
GO:0097014	ciliary plasm	1194	78	Tb927.1.1270,Tb927.1.3390,Tb927.1.800,Tb927.10.10250,Tb927.10.11700,Tb927.10.12160,Tb927.10.12750,Tb927.10.1400,Tb927.10.14230,Tb927.10.14330,Tb927.10.1470,Tb927.10.1500,Tb927.10.15730,Tb927.10.1850,Tb927.10.260,Tb927.10.2890,Tb927.10.4420,Tb927.10.5160,Tb927.10.5190,Tb927.10.5350,Tb927.10.7090,Tb927.10.7180,Tb927.10.7270,Tb927.10.8770,Tb927.11.12320,Tb927.11.1370,Tb927.11.14330,Tb927.11.14860,Tb927.11.15270,Tb927.11.15910,Tb927.11.3080,Tb927.11.3250,Tb927.11.3650,Tb927.11.4750,Tb927.11.5090,Tb927.11.5660,Tb927.11.5720,Tb927.11.5790,Tb927.11.6920,Tb927.11.8160,Tb927.11.8970,Tb927.11.9090,Tb927.2.4580,Tb927.2.4920,Tb927.2.5290,Tb927.3.1400,Tb927.3.1790,Tb927.3.3330,Tb927.3.3700,Tb927.3.3780,Tb927.4.1230,Tb927.4.2750,Tb927.4.3940,Tb927.4.4180,Tb927.4.4320,Tb927.5.4010,Tb927.5.4020,Tb927.6.1520,Tb927.6.1570,Tb927.6.2740,Tb927.6.3140,Tb927.6.560,Tb927.7.1120,Tb927.7.4390,Tb927.7.7500,Tb927.8.5120,Tb927.8.550,Tb927.8.6390,Tb927.9.12390,Tb927.9.12820,Tb927.9.13440,Tb927.9.15470,Tb927.9.15590,Tb927.9.15610,Tb927.9.4960,Tb927.9.5040,Tb927.9.6290,Tb927.9.7770,	6.5	1.29	1.39	0.00818621000424	0.0459137085247	1.0
GO:0032838	plasma membrane bounded cell projection cytoplasm	1194	78	Tb927.1.1270,Tb927.1.3390,Tb927.1.800,Tb927.10.10250,Tb927.10.11700,Tb927.10.12160,Tb927.10.12750,Tb927.10.1400,Tb927.10.14230,Tb927.10.14330,Tb927.10.1470,Tb927.10.1500,Tb927.10.15730,Tb927.10.1850,Tb927.10.260,Tb927.10.2890,Tb927.10.4420,Tb927.10.5160,Tb927.10.5190,Tb927.10.5350,Tb927.10.7090,Tb927.10.7180,Tb927.10.7270,Tb927.10.8770,Tb927.11.12320,Tb927.11.1370,Tb927.11.14330,Tb927.11.14860,Tb927.11.15270,Tb927.11.15910,Tb927.11.3080,Tb927.11.3250,Tb927.11.3650,Tb927.11.4750,Tb927.11.5090,Tb927.11.5660,Tb927.11.5720,Tb927.11.5790,Tb927.11.6920,Tb927.11.8160,Tb927.11.8970,Tb927.11.9090,Tb927.2.4580,Tb927.2.4920,Tb927.2.5290,Tb927.3.1400,Tb927.3.1790,Tb927.3.3330,Tb927.3.3700,Tb927.3.3780,Tb927.4.1230,Tb927.4.2750,Tb927.4.3940,Tb927.4.4180,Tb927.4.4320,Tb927.5.4010,Tb927.5.4020,Tb927.6.1520,Tb927.6.1570,Tb927.6.2740,Tb927.6.3140,Tb927.6.560,Tb927.7.1120,Tb927.7.4390,Tb927.7.7500,Tb927.8.5120,Tb927.8.550,Tb927.8.6390,Tb927.9.12390,Tb927.9.12820,Tb927.9.13440,Tb927.9.15470,Tb927.9.15590,Tb927.9.15610,Tb927.9.4960,Tb927.9.5040,Tb927.9.6290,Tb927.9.7770,	6.5	1.29	1.39	0.00818621000424	0.0459137085247	1.0
GO:0099568	cytoplasmic region	1231	80	Tb927.1.1270,Tb927.1.3390,Tb927.1.800,Tb927.10.10250,Tb927.10.10360,Tb927.10.11700,Tb927.10.12160,Tb927.10.12750,Tb927.10.1400,Tb927.10.14230,Tb927.10.14330,Tb927.10.1470,Tb927.10.1500,Tb927.10.15730,Tb927.10.1850,Tb927.10.260,Tb927.10.2890,Tb927.10.4420,Tb927.10.5160,Tb927.10.5190,Tb927.10.5350,Tb927.10.7090,Tb927.10.7180,Tb927.10.7270,Tb927.10.8770,Tb927.11.12320,Tb927.11.1370,Tb927.11.14330,Tb927.11.14860,Tb927.11.15270,Tb927.11.15910,Tb927.11.3080,Tb927.11.3250,Tb927.11.3650,Tb927.11.4750,Tb927.11.5090,Tb927.11.5660,Tb927.11.5720,Tb927.11.5790,Tb927.11.6920,Tb927.11.8160,Tb927.11.8970,Tb927.11.9090,Tb927.2.4580,Tb927.2.4920,Tb927.2.5290,Tb927.3.1400,Tb927.3.1790,Tb927.3.3330,Tb927.3.3700,Tb927.3.3780,Tb927.4.1230,Tb927.4.2750,Tb927.4.3940,Tb927.4.4180,Tb927.4.4320,Tb927.5.4010,Tb927.5.4020,Tb927.6.1520,Tb927.6.1570,Tb927.6.2740,Tb927.6.3140,Tb927.6.560,Tb927.7.1120,Tb927.7.3450,Tb927.7.4390,Tb927.7.7500,Tb927.8.5120,Tb927.8.550,Tb927.8.6390,Tb927.9.12390,Tb927.9.12820,Tb927.9.13440,Tb927.9.15470,Tb927.9.15590,Tb927.9.15610,Tb927.9.4960,Tb927.9.5040,Tb927.9.6290,Tb927.9.7770,	6.5	1.29	1.38	0.00840382121007	0.0459137085247	1.0
GO:0071944	cell periphery	164	16	Tb927.1.2160,Tb927.1.2260,Tb927.1.4420,Tb927.10.10360,Tb927.2.3320,Tb927.2.5980,Tb927.5.390,Tb927.6.1520,Tb927.7.3450,Tb927.7.4260,Tb927.8.1650,Tb927.8.2160,Tb927.8.3620,Tb927.8.7640,Tb927.9.15460,Tb927.9.6210,	9.8	1.93	2.08	0.00855255354873	0.0459137085247	1.0
